w1gq5,w1gq1,w1gq10,w1gq13,w1gq14,w1gq15,w1gq16,gndr,age,eisced,hinctnta,w1xq3,hincfel,cntry,w1weight,risk_score,cluster
4,4,10,1,1,1,1,Female,63,7,9,4,1,FR,2.1958475,0.8049765788142919,High
3,4,8,4,2,3,3,Female,78,5,8,NA,1,FR,2.3400855,-0.04145748047418853,Mid
5,5,9,1,1,1,2,Female,34,6,6,1,1,FR,3.6402426,1.763313685059923,High
4,4,9,4,3,2,4,Female,64,4,5,3,2,FR,6.8763375,0.7479060696000066,High
4,4,9,4,2,2,2,Female,59,7,10,1,1,FR,4.0470595,0.7479060696000066,High
4,3,10,3,3,3,4,Female,61,2,6,4,1,FR,8.221505,0.5218620042142851,Mid
3,5,10,1,1,1,1,Male,34,6,5,3,1,FR,6.802185,0.3557981125543887,Mid
2,1,10,5,2,4,5,Female,50,2,5,3,2,FR,15,-1.5089532267055483,Low
2,3,6,4,4,3,3,Female,66,3,6,3,2,FR,4.6131682,-1.171006114362676,Low
3,5,8,4,3,3,2,Female,27,7,NA,2,1,FR,6.8928905,0.24165709412581823,Mid
3,3,7,3,4,2,3,Female,47,6,8,4,1,FR,2.2272208,-0.3816425642884806,Low
5,5,10,1,1,1,1,Female,56,6,2,4,3,FR,3.2445776,1.8203841942742083,High
5,5,10,1,1,1,1,Male,66,7,9,2,1,FR,2.4564793,1.8203841942742083,High
5,4,10,3,2,2,2,Male,47,3,7,1,1,FR,5.6883774,1.5372696196742017,High
4,5,9,2,2,2,2,Male,52,7,10,4,1,FR,2.9468985,1.0310206442000132,High
5,5,10,1,1,1,2,Male,23,5,7,4,2,FR,3.949897,1.8203841942742083,High
3,3,10,3,3,1,3,Female,46,5,9,4,2,FR,3.544813,-0.21043103664562482,Mid
5,5,8,5,2,1,3,Female,43,7,NA,3,2,FR,4.382641,1.7062431758456378,High
3,4,7,3,2,2,2,Female,47,5,10,3,1,FR,2.8968256,-0.09852798968847376,Mid
3,4,8,3,2,3,2,Female,50,7,10,1,1,FR,3.4089384,-0.04145748047418853,Mid
1,1,0,1,1,1,1,Female,53,6,6,1,1,FR,4.964111,-2.8119513597083112,Low
5,5,10,1,1,1,1,Female,54,7,3,1,1,FR,5.2544975,1.8203841942742083,High
1,2,7,4,2,2,4,Male,41,4,NA,2,NA,FR,7.05241,-2.129343220608307,Low
2,3,5,3,3,3,3,Female,41,3,2,3,2,FR,14.761239,-1.2280766235769611,Low
2,3,7,2,2,2,3,Female,33,2,5,1,2,FR,11.3040905,-1.1139356051483906,Low
2,3,8,4,2,3,2,Male,53,7,8,3,2,FR,5.039554,-1.0568650959341053,Low
3,3,10,2,2,2,3,Female,72,7,8,1,1,FR,6.3126354,-0.21043103664562482,Mid
3,3,8,5,5,2,3,Male,51,5,7,3,2,FR,3.764257,-0.3245720550741953,Mid
4,3,10,1,1,2,2,Male,73,5,10,4,1,FR,2.2274928,0.5218620042142851,Mid
1,1,0,5,5,5,5,Male,72,5,2,1,2,FR,2.9176939,-2.8119513597083112,Low
4,3,9,2,2,2,2,Male,56,4,5,3,2,FR,4.6895885,0.46479149499999983,Mid
4,5,10,3,3,3,2,Female,59,3,1,3,3,FR,11.246444,1.0880911534142983,High
3,3,9,5,2,4,3,Male,71,1,4,3,2,FR,15,-0.26750154585991004,Mid
5,5,10,3,1,1,1,Female,47,7,2,4,4,FR,3.9248,1.8203841942742083,High
3,4,10,3,3,2,2,Female,21,5,7,1,1,FR,5.8843775,0.07268353795438197,Mid
3,4,5,2,1,2,2,Female,22,4,9,3,1,FR,13.899729,-0.21266900811704426,Mid
3,5,5,2,2,4,4,Male,22,4,4,2,3,FR,9.703059,0.07044556648296252,Mid
3,3,9,2,2,3,3,Female,78,5,10,1,1,FR,5.5542016,-0.26750154585991004,Mid
4,5,10,1,1,2,2,Male,47,7,6,1,1,FR,3.5345547,1.0880911534142983,High
4,5,10,3,1,2,1,Female,46,7,10,3,1,FR,6.2208524,1.0880911534142983,High
2,2,6,3,4,4,4,Female,56,7,7,3,1,FR,2.2131932,-1.4541206889626825,Low
3,2,8,4,2,2,2,Male,49,5,6,2,2,FR,2.9689658,-0.6076866296742021,Low
3,2,9,5,3,2,4,Female,61,4,2,4,2,FR,14.09649,-0.5506161204599169,Low
4,4,0,2,2,4,4,Male,57,3,6,4,2,FR,5.6022325,0.23427148667143943,Mid
4,4,10,3,3,1,3,Female,52,5,NA,3,2,FR,4.372537,0.8049765788142919,High
2,3,2,5,5,4,4,Male,61,3,9,5,1,FR,5.731577,-1.399288151219817,Low
3,4,10,4,3,2,3,Male,37,5,9,4,1,FR,5.8868384,0.07268353795438197,Mid
2,2,3,3,3,4,4,Male,80,6,7,3,1,FR,2.7675827,-1.6253322166055384,Low
5,4,10,3,1,2,2,Male,62,7,7,3,1,FR,3.5339086,1.5372696196742017,High
4,5,10,3,2,1,1,Female,66,4,9,1,1,FR,8.425813,1.0880911534142983,High
2,3,8,3,2,1,2,Male,55,7,8,4,2,FR,3.7446628,-1.0568650959341053,Low
2,3,7,4,3,3,4,Female,40,5,8,4,1,FR,5.6772556,-1.1139356051483906,Low
2,5,10,3,3,3,2,Female,39,4,7,3,1,FR,15,-0.3764949283055212,Mid
3,2,8,5,2,3,5,Male,54,6,8,2,2,FR,3.136736,-0.6076866296742021,Low
3,4,8,3,2,2,2,Female,55,5,9,2,2,FR,4.2455497,-0.04145748047418853,Mid
4,4,8,3,2,3,3,Male,48,4,5,5,3,FR,5.7468386,0.6908355603857214,High
3,3,8,4,2,4,3,Male,32,6,7,4,3,FR,6.7254925,-0.3245720550741953,Mid
4,5,10,1,1,1,2,Male,36,5,5,4,1,FR,5.3804536,1.0880911534142983,High
3,4,8,5,1,2,4,Male,23,6,7,3,2,FR,5.718188,-0.04145748047418853,Mid
4,4,9,2,3,2,2,Female,72,5,8,3,1,FR,5.052191,0.7479060696000066,High
3,4,10,3,2,2,4,Female,26,7,8,4,2,FR,6.7593384,0.07268353795438197,Mid
4,4,10,4,2,1,2,Female,57,4,8,2,1,FR,5.5320897,0.8049765788142919,High
3,4,6,5,1,1,2,Male,37,3,9,4,1,FR,8.964727,-0.15559849890275898,Mid
1,2,2,5,5,5,5,Male,77,7,9,3,1,FR,2.7675827,-2.4146957666797335,Low
3,4,5,3,NA,2,4,Female,62,3,2,3,2,FR,6.2234354,-0.21266900811704426,Mid
3,2,10,2,5,4,2,Male,19,2,5,1,2,FR,15,-0.49354561124563157,Low
3,5,10,3,3,2,2,Female,55,7,9,5,1,FR,3.913157,0.3557981125543887,Mid
3,5,10,4,2,2,3,Male,47,3,8,3,2,FR,8.925175,0.3557981125543887,Mid
5,5,9,4,1,2,3,Male,58,3,6,3,2,FR,3.5486042,1.763313685059923,High
5,5,9,1,1,2,1,Female,24,6,8,2,1,FR,3.2004988,1.763313685059923,High
3,3,7,3,3,4,3,Male,61,5,9,5,2,FR,3.9402027,-0.3816425642884806,Low
3,3,10,4,3,2,3,Male,57,3,7,5,2,FR,6.5478306,-0.21043103664562482,Mid
3,4,7,2,2,4,4,Female,59,7,10,4,1,FR,2.4881492,-0.09852798968847376,Mid
4,4,10,5,2,4,4,Female,60,5,8,3,3,FR,3.6986089,0.8049765788142919,High
3,3,10,3,2,2,3,Female,23,5,10,4,3,FR,6.943029,-0.21043103664562482,Mid
4,3,10,2,2,1,2,Female,55,5,9,4,1,FR,2.3470979,0.5218620042142851,Mid
4,4,10,3,3,2,2,Male,64,7,8,3,1,FR,2.5721536,0.8049765788142919,High
3,4,10,4,1,2,2,Male,64,4,9,4,2,FR,6.7182508,0.07268353795438197,Mid
2,4,4,5,3,3,5,Male,53,2,1,1,3,FR,15,-1.0020325581912395,Low
5,5,10,1,1,1,1,Female,46,7,10,1,1,FR,4.7235813,1.8203841942742083,High
5,5,10,1,2,1,1,Female,34,7,5,3,1,FR,4.1257095,1.8203841942742083,High
2,3,10,2,2,2,2,Male,63,5,5,4,1,FR,5.010385,-0.9427240775055349,Low
3,3,7,4,2,2,4,Male,61,3,9,4,1,FR,4.1433787,-0.3816425642884806,Low
3,4,10,2,1,2,2,Male,37,7,10,2,1,FR,5.2114058,0.07268353795438197,Mid
3,4,10,2,2,2,4,Male,22,4,4,2,2,FR,6.372958,0.07268353795438197,Mid
5,5,9,2,2,2,2,Female,47,5,4,1,2,FR,4.395841,1.763313685059923,High
3,5,8,4,2,3,3,Female,53,7,9,2,1,FR,3.8347402,0.24165709412581823,Mid
3,5,8,4,2,1,3,Male,60,5,7,3,1,FR,2.2395458,0.24165709412581823,Mid
4,5,9,2,1,4,2,Male,39,5,8,4,2,FR,4.0490193,1.0310206442000132,High
3,4,6,2,2,2,4,Female,54,7,10,4,1,FR,2.7551012,-0.15559849890275898,Mid
3,3,5,3,3,3,3,Female,19,4,7,3,1,FR,15,-0.49578358271705103,Low
3,5,9,2,2,3,2,Female,63,7,10,1,1,FR,3.4634447,0.29872760334010345,Mid
3,3,7,3,2,4,3,Male,50,5,6,4,1,FR,3.134805,-0.3816425642884806,Low
3,4,1,5,2,4,2,Male,57,5,6,3,2,FR,3.8623042,-0.4409510449741852,Low
5,5,7,3,2,2,3,Female,58,5,9,4,2,FR,2.3655326,1.6491726666313526,High
4,4,10,1,1,1,1,Male,54,4,NA,4,1,FR,5.310647,0.8049765788142919,High
5,5,10,1,1,1,1,Female,57,2,10,5,1,FR,8.151992,1.8203841942742083,High
4,5,10,3,3,1,2,Female,22,6,1,1,2,FR,4.7886944,1.0880911534142983,High
3,3,8,3,3,3,2,Female,54,3,7,3,2,FR,6.082578,-0.3245720550741953,Mid
3,4,7,4,4,2,3,Male,62,3,9,4,1,FR,5.0499005,-0.09852798968847376,Mid
3,3,7,3,3,2,3,Female,24,5,9,4,1,FR,5.5676203,-0.3816425642884806,Low
3,3,10,5,5,3,4,Male,43,3,6,4,2,FR,7.8109694,-0.21043103664562482,Mid
4,4,9,4,3,3,3,Female,45,5,8,4,2,FR,5.658006,0.7479060696000066,High
4,4,8,3,3,2,3,Female,29,7,8,3,1,FR,3.6361933,0.6908355603857214,High
5,4,10,4,2,3,3,Female,40,4,8,4,2,FR,11.79999,1.5372696196742017,High
4,4,8,3,5,2,3,Male,59,7,1,3,2,FR,2.8928046,0.6908355603857214,High
5,5,10,4,2,1,1,Female,32,7,8,1,1,FR,4.9437933,1.8203841942742083,High
3,4,7,2,2,3,2,Female,66,4,10,4,1,FR,4.085989,-0.09852798968847376,Mid
3,5,8,2,3,3,2,Male,65,3,7,3,1,FR,6.0677176,0.24165709412581823,Mid
2,2,9,5,4,4,4,Female,43,5,7,4,3,FR,4.027741,-1.282909161319827,Low
4,4,10,2,2,1,2,Female,57,7,7,3,1,FR,4.0367627,0.8049765788142919,High
4,5,10,2,2,1,2,Female,37,6,4,3,2,FR,6.171448,1.0880911534142983,High
4,4,10,3,3,3,3,Female,82,3,NA,4,3,FR,5.237581,0.8049765788142919,High
4,5,10,3,2,2,3,Female,69,5,8,4,1,FR,3.237834,1.0880911534142983,High
3,3,6,2,2,3,3,Male,70,3,6,5,1,FR,3.8500385,-0.4387130735027658,Low
1,3,10,5,5,1,5,Male,63,3,1,4,2,FR,8.377772,-1.6750171183654448,Low
4,4,10,2,2,3,3,Female,37,3,5,3,2,FR,11.168232,0.8049765788142919,High
3,3,10,2,1,2,2,Female,63,5,8,5,1,FR,5.771842,-0.21043103664562482,Mid
3,5,7,2,2,2,2,Female,40,7,6,3,2,FR,6.166895,0.184586584911533,Mid
3,4,10,3,3,2,2,Female,67,6,2,4,2,FR,3.217815,0.07268353795438197,Mid
5,4,5,1,1,1,3,Female,72,5,6,3,1,FR,7.892536,1.2519170736027754,High
5,5,10,3,1,2,2,Male,34,4,6,1,2,FR,15,1.8203841942742083,High
3,4,10,4,1,1,2,Male,44,7,10,2,1,FR,4.088066,0.07268353795438197,Mid
5,4,8,2,3,1,2,Male,52,7,8,2,1,FR,4.3804946,1.423128601245631,High
1,2,10,NA,2,NA,NA,Male,40,3,1,3,3,FR,11.729483,-1.9581316929654515,Low
3,4,10,2,2,2,2,Female,35,6,1,3,3,FR,7.510684,0.07268353795438197,Mid
3,4,10,1,2,2,2,Male,57,6,4,3,2,FR,3.1748588,0.07268353795438197,Mid
4,5,10,5,4,4,5,Female,56,4,3,5,3,FR,4.2827973,1.0880911534142983,High
4,4,8,4,2,2,3,Male,51,5,3,4,3,FR,4.6501927,0.6908355603857214,High
4,5,10,2,2,2,2,Female,64,6,NA,4,1,FR,3.1815505,1.0880911534142983,High
4,4,9,3,3,4,4,Female,29,6,6,NA,2,FR,4.372434,0.7479060696000066,High
3,5,10,2,2,2,2,Female,47,7,8,4,2,FR,4.0329413,0.3557981125543887,Mid
4,4,10,3,2,2,2,Female,51,7,9,4,2,FR,2.3767617,0.8049765788142919,High
4,5,9,2,2,2,2,Female,23,5,6,2,1,FR,5.5305386,1.0310206442000132,High
3,3,8,4,3,3,3,Male,52,4,7,3,2,FR,6.1283817,-0.3245720550741953,Mid
5,5,9,2,1,1,2,Female,59,4,5,4,2,FR,5.6349087,1.763313685059923,High
3,3,9,5,5,4,4,Female,62,3,10,4,1,FR,4.0448294,-0.26750154585991004,Mid
3,5,7,2,2,3,2,Female,21,6,10,1,1,FR,4.4348297,0.184586584911533,Mid
3,4,9,3,2,3,3,Female,35,7,7,2,2,FR,3.360246,0.015613028740096714,Mid
3,5,8,5,1,5,4,Female,48,4,7,4,1,FR,4.976029,0.24165709412581823,Mid
4,5,10,2,2,2,3,Male,31,7,9,4,1,FR,3.4138048,1.0880911534142983,High
2,4,9,2,3,3,4,Male,34,7,7,3,2,FR,3.9212072,-0.7166800121198132,Low
5,5,10,1,1,4,1,Female,45,5,6,4,3,FR,5.4083824,1.8203841942742083,High
4,5,9,2,2,3,2,Female,43,7,10,4,1,FR,4.4237156,1.0310206442000132,High
2,4,7,5,3,2,4,Male,25,3,6,4,2,FR,9.904535,-0.8308210305483837,Low
1,1,0,5,4,4,5,Female,53,3,3,3,3,FR,5.591739,-2.8119513597083112,Low
2,3,6,3,2,2,3,Female,65,3,2,3,3,FR,8.257302,-1.171006114362676,Low
3,3,8,3,3,2,3,Male,23,5,4,3,2,FR,3.6612008,-0.3245720550741953,Mid
2,4,9,2,2,1,3,Male,24,2,7,2,2,FR,15,-0.7166800121198132,Low
3,5,6,NA,3,4,3,Male,65,7,10,2,1,FR,3.2849848,0.12751607569724777,Mid
2,3,8,3,2,2,4,Female,27,7,8,1,1,FR,10.205184,-1.0568650959341053,Low
4,4,8,3,2,2,2,Male,72,3,3,4,1,FR,7.5490656,0.6908355603857214,High
5,5,10,2,1,1,1,Male,55,7,9,5,1,FR,5.960351,1.8203841942742083,High
3,4,8,3,3,2,3,Male,49,6,9,3,1,FR,2.8295436,-0.04145748047418853,Mid
3,3,10,4,2,3,5,Female,33,7,4,2,2,FR,9.974829,-0.21043103664562482,Mid
4,4,8,2,2,2,3,Male,19,4,NA,3,1,FR,15,0.6908355603857214,High
3,4,5,1,2,2,1,Male,64,6,10,3,1,FR,2.0856242,-0.21266900811704426,Mid
3,5,10,1,1,1,1,Female,45,3,4,4,1,FR,11.692184,0.3557981125543887,Mid
3,3,8,5,1,1,3,Female,40,3,8,3,2,FR,10.496203,-0.3245720550741953,Mid
3,4,9,3,2,2,2,Female,23,6,9,2,1,FR,3.4476268,0.015613028740096714,Mid
4,4,7,4,2,3,2,Female,47,6,2,4,3,FR,4.62409,0.6337650511714361,High
3,3,7,4,1,2,3,Female,23,5,2,4,3,FR,4.5497994,-0.3816425642884806,Low
3,5,8,4,2,2,3,Female,31,3,2,4,3,FR,11.994453,0.24165709412581823,Mid
3,3,2,3,2,2,3,Female,60,5,10,1,1,FR,2.309944,-0.6669951103599068,Low
4,4,5,4,4,3,3,Male,73,3,8,1,1,FR,6.9722066,0.5196240327428656,Mid
3,4,8,3,3,3,3,Female,30,3,7,4,2,FR,7.1081734,-0.04145748047418853,Mid
3,3,8,5,1,2,2,Male,23,6,NA,2,1,FR,3.8898747,-0.3245720550741953,Mid
3,4,9,2,2,1,3,Female,83,5,5,3,2,FR,4.0587463,0.015613028740096714,Mid
2,2,4,5,5,3,5,Female,35,5,6,3,1,FR,8.335895,-1.568261707391253,Low
3,3,8,3,2,3,4,Female,75,2,3,3,2,FR,10.631994,-0.3245720550741953,Mid
3,4,7,2,2,2,3,Female,21,6,NA,4,2,FR,3.651002,-0.09852798968847376,Mid
4,5,8,2,1,1,2,Female,39,5,7,1,2,FR,3.5504913,0.973950134985728,High
4,5,10,1,1,1,1,Female,23,6,10,3,1,FR,3.6881914,1.0880911534142983,High
3,4,8,2,2,1,2,Female,41,4,NA,4,1,FR,15,-0.04145748047418853,Mid
4,4,8,3,2,4,2,Female,61,7,8,3,1,FR,2.8687637,0.6908355603857214,High
2,3,8,4,3,2,3,Female,20,4,5,NA,1,FR,13.780432,-1.0568650959341053,Low
4,5,10,2,1,2,2,Male,23,4,NA,5,1,FR,9.61084,1.0880911534142983,High
4,4,10,1,1,2,2,Male,64,7,10,3,1,FR,2.4916096,0.8049765788142919,High
5,4,8,1,1,1,4,Female,46,5,6,2,2,FR,4.491826,1.423128601245631,High
4,4,8,3,1,3,3,Male,27,6,7,4,2,FR,5.931954,0.6908355603857214,High
3,2,8,4,3,2,3,Female,30,5,7,3,1,FR,4.812266,-0.6076866296742021,Low
1,1,0,5,5,5,5,Male,34,6,8,4,3,FR,4.4382415,-2.8119513597083112,Low
4,5,10,3,2,2,2,Female,36,5,10,1,1,FR,8.06728,1.0880911534142983,High
5,5,10,2,1,2,2,Female,42,7,NA,1,1,FR,3.5797088,1.8203841942742083,High
3,4,6,3,1,1,2,Female,34,5,9,1,2,FR,4.565473,-0.15559849890275898,Mid
5,4,5,3,2,1,2,Female,43,5,7,3,2,FR,7.917981,1.2519170736027754,High
3,3,7,4,3,2,3,Female,39,6,10,4,1,FR,6.5887275,-0.3816425642884806,Low
3,4,8,2,2,2,3,Male,59,4,4,3,2,FR,5.6992726,-0.04145748047418853,Mid
3,3,6,4,2,2,3,Male,56,5,10,4,1,FR,2.2415688,-0.4387130735027658,Low
3,4,8,2,2,2,3,Male,55,4,7,3,2,FR,8.388104,-0.04145748047418853,Mid
2,3,8,3,2,3,3,Male,34,5,7,4,2,FR,5.0811095,-1.0568650959341053,Low
3,4,8,1,1,2,2,Male,74,7,6,3,1,FR,2.7967188,-0.04145748047418853,Mid
3,4,8,2,3,1,2,Male,59,7,9,3,1,FR,3.23813,-0.04145748047418853,Mid
3,3,3,5,4,5,3,Female,64,5,10,3,1,FR,4.250982,-0.6099246011456215,Low
3,3,10,4,2,2,3,Male,26,6,4,4,1,FR,10.8457775,-0.21043103664562482,Mid
4,4,10,2,3,2,3,Male,57,3,2,3,3,FR,7.032427,0.8049765788142919,High
5,5,10,1,1,1,1,Male,28,7,9,2,1,FR,5.4019065,1.8203841942742083,High
3,3,10,5,2,5,5,Male,78,4,4,3,2,FR,8.696931,-0.21043103664562482,Mid
5,5,10,1,1,1,2,Female,47,7,8,5,1,FR,2.866074,1.8203841942742083,High
3,3,7,3,2,4,3,Male,20,4,6,3,2,FR,14.033134,-0.3816425642884806,Low
1,4,7,4,1,3,3,Male,77,3,NA,4,1,FR,4.9459133,-1.5631140714082936,Low
2,3,8,4,2,4,3,Male,56,7,10,3,1,FR,2.3937201,-1.0568650959341053,Low
3,5,8,1,1,3,2,Male,48,4,9,4,1,FR,6.619133,0.24165709412581823,Mid
4,5,10,2,2,2,2,Female,67,4,6,2,1,GB,1.0640591,1.0880911534142983,High
4,5,10,1,1,1,1,Female,89,5,3,1,1,GB,1.0450195,1.0880911534142983,High
2,2,0,5,5,4,3,Female,57,1,NA,1,4,GB,2.0539625,-1.796543744248394,Low
4,4,10,2,1,1,1,Female,64,5,9,4,1,GB,1.4772085,0.8049765788142919,High
2,2,5,3,3,2,3,Female,42,4,4,3,3,GB,3.079845,-1.511191198176968,Low
3,5,9,1,1,1,1,Male,68,6,9,3,1,GB,4.055919,0.29872760334010345,Mid
4,4,10,2,4,2,1,Male,31,6,9,2,1,GB,1.3468205,0.8049765788142919,High
3,4,10,2,2,3,2,Male,53,3,2,2,2,GB,1.7708532,0.07268353795438197,Mid
2,3,8,5,1,4,4,Male,58,2,10,1,1,GB,4.8955812,-1.0568650959341053,Low
2,2,8,4,3,3,4,Female,70,5,6,4,2,GB,2.3077254,-1.3399796705341123,Low
2,3,6,2,4,4,4,Male,34,7,8,2,3,GB,2.8205886,-1.171006114362676,Low
2,4,2,5,4,5,5,Female,53,7,5,3,2,GB,0.9464384,-1.11617357661981,Low
3,4,5,4,4,3,5,Female,32,1,NA,3,2,GB,5.1698027,-0.21266900811704426,Mid
2,2,5,5,4,4,5,Female,36,5,8,3,1,GB,2.4528973,-1.511191198176968,Low
5,5,10,1,1,1,1,Male,59,7,NA,5,1,GB,0.5697705,1.8203841942742083,High
5,4,10,5,1,1,1,Female,62,3,2,3,1,GB,3.8056526,1.5372696196742017,High
4,2,6,3,2,2,3,Female,30,6,3,3,1,GB,1.5956978,0.010465392757137247,Mid
4,4,10,2,1,2,2,Male,67,2,2,2,1,GB,2.673143,0.8049765788142919,High
2,3,6,2,2,2,2,Male,67,5,7,3,1,GB,1.5285307,-1.171006114362676,Low
2,3,6,3,3,3,2,Male,NA,2,NA,NA,2,GB,1.533133,-1.171006114362676,Low
3,3,7,3,2,2,2,Male,44,NA,10,2,1,GB,4.128175,-0.3816425642884806,Low
2,5,7,2,3,3,1,Male,23,1,1,NA,2,GB,4.9929037,-0.547706455948377,Low
4,4,10,1,1,1,1,Female,47,7,10,2,1,GB,1.9236118,0.8049765788142919,High
5,5,10,1,1,1,1,Female,56,2,6,3,3,GB,3.52507,1.8203841942742083,High
3,3,8,2,4,2,2,Female,51,7,9,2,1,GB,0.9681221,-0.3245720550741953,Mid
3,3,5,3,3,3,3,Female,83,5,NA,2,1,GB,1.0627218,-0.49578358271705103,Low
3,4,7,2,3,4,1,Male,34,4,NA,4,2,GB,3.255398,-0.09852798968847376,Mid
4,4,9,2,1,1,2,Female,47,4,8,3,2,GB,2.154577,0.7479060696000066,High
4,4,8,2,2,2,2,Female,77,6,3,3,2,GB,1.6768843,0.6908355603857214,High
5,5,10,2,2,1,2,Female,64,NA,8,3,1,GB,3.4726827,1.8203841942742083,High
4,4,8,2,1,1,2,Male,37,NA,8,3,3,GB,15,0.6908355603857214,High
5,5,10,1,1,1,1,Male,33,6,NA,4,2,GB,2.6970975,1.8203841942742083,High
3,3,7,2,3,2,2,Female,42,6,10,4,1,GB,1.70753,-0.3816425642884806,Low
3,4,8,3,2,2,2,Male,42,2,10,2,2,GB,3.4620278,-0.04145748047418853,Mid
2,3,7,4,2,4,3,Male,61,2,1,3,2,GB,1.3734202,-1.1139356051483906,Low
3,5,10,1,4,4,4,Female,67,1,NA,3,1,GB,4.2745333,0.3557981125543887,Mid
3,5,10,5,2,2,4,Female,55,5,5,3,2,GB,1.8331063,0.3557981125543887,Mid
3,5,7,5,3,3,4,Female,36,5,NA,3,2,GB,0.94114757,0.184586584911533,Mid
3,4,7,3,2,3,3,Female,72,1,2,4,3,GB,2.7498157,-0.09852798968847376,Mid
4,5,10,3,1,2,2,Female,80,NA,6,3,1,GB,2.0006804,1.0880911534142983,High
5,5,10,4,2,1,3,Male,56,5,2,4,4,GB,0.8258591,1.8203841942742083,High
3,3,9,2,2,2,3,Female,34,7,8,3,2,GB,4.761433,-0.26750154585991004,Mid
4,4,8,2,2,2,2,Female,65,7,3,2,1,GB,1.2916862,0.6908355603857214,High
3,3,7,2,2,2,2,Male,78,7,8,2,2,GB,1.6026369,-0.3816425642884806,Low
3,2,6,2,4,3,2,Male,52,6,8,3,2,GB,2.3085146,-0.7218276481027726,Low
4,5,8,3,2,2,2,Male,72,6,9,1,1,GB,1.4237933,0.973950134985728,High
3,3,9,5,4,2,4,Female,54,7,2,NA,2,GB,1.8246391,-0.26750154585991004,Mid
5,5,10,4,3,NA,4,Female,85,1,NA,3,2,GB,3.355556,1.8203841942742083,High
3,3,6,2,2,2,2,Male,60,4,5,3,2,GB,3.0149312,-0.4387130735027658,Low
5,5,9,1,1,1,1,Male,50,7,4,4,2,GB,1.1723067,1.763313685059923,High
3,3,7,2,2,3,2,Male,53,6,9,2,1,GB,2.0899675,-0.3816425642884806,Low
4,5,6,2,2,3,2,Female,85,5,1,NA,2,GB,0.73358905,0.8598091165571576,High
2,2,10,3,3,1,3,Female,32,3,5,3,2,GB,2.498003,-1.2258386521055415,Low
4,4,8,2,3,2,1,Male,78,6,7,3,1,GB,0.90761125,0.6908355603857214,High
2,2,5,3,2,2,5,Male,62,2,9,3,3,GB,2.9882534,-1.511191198176968,Low
4,5,10,2,1,1,2,Male,27,4,9,1,1,GB,3.7437334,1.0880911534142983,High
3,4,7,4,2,3,2,Male,69,4,4,2,2,GB,1.4647534,-0.09852798968847376,Mid
4,5,10,2,1,1,2,Male,65,3,6,3,1,GB,2.2814336,1.0880911534142983,High
3,2,9,4,5,1,3,Male,45,6,4,4,1,GB,0.9972655,-0.5506161204599169,Low
1,2,3,2,1,2,2,Female,79,1,NA,NA,2,GB,4.508043,-2.357625257465448,Low
3,4,6,2,2,2,2,Female,83,5,4,4,1,GB,1.4051318,-0.15559849890275898,Mid
4,4,10,2,1,1,3,Female,62,6,8,4,1,GB,2.5593748,0.8049765788142919,High
3,4,9,2,2,2,2,Male,69,7,6,4,1,GB,1.6143596,0.015613028740096714,Mid
3,2,8,3,1,1,2,Male,40,7,8,3,2,GB,2.3708234,-0.6076866296742021,Low
3,4,10,2,1,2,1,Female,59,5,NA,4,1,GB,1.7179593,0.07268353795438197,Mid
3,4,10,3,2,3,2,Male,64,6,8,1,1,GB,0.7067495,0.07268353795438197,Mid
3,4,6,2,2,1,2,Female,49,5,1,3,1,GB,0.85258305,-0.15559849890275898,Mid
5,5,10,2,2,1,2,Male,62,7,5,3,2,GB,1.6542898,1.8203841942742083,High
2,2,8,4,2,2,2,Female,52,6,3,1,1,GB,0.7399082,-1.3399796705341123,Low
4,5,10,1,1,1,1,Female,65,6,9,3,1,GB,1.4206929,1.0880911534142983,High
3,5,9,2,5,1,2,Male,49,7,NA,3,1,GB,1.0138041,0.29872760334010345,Mid
3,4,10,2,3,2,1,Male,89,1,2,2,3,GB,4.745362,0.07268353795438197,Mid
5,3,5,2,2,1,2,Female,62,2,4,3,1,GB,2.7391436,0.9688024990027687,High
3,3,8,1,2,2,2,Male,41,6,6,3,1,GB,0.8496476,-0.3245720550741953,Mid
3,4,10,4,1,1,2,Female,44,5,9,1,3,GB,1.9822689,0.07268353795438197,Mid
1,2,4,4,2,2,4,Male,53,7,3,2,1,GB,0.8662396,-2.300554748251163,Low
3,3,7,2,2,2,2,Female,69,7,4,4,1,GB,2.1999338,-0.3816425642884806,Low
1,2,8,5,4,4,5,Male,31,3,4,5,2,GB,2.941203,-2.0722727113940222,Low
3,3,8,3,2,1,2,Male,61,6,10,1,1,GB,1.4021908,-0.3245720550741953,Mid
4,4,10,1,1,2,2,Male,31,7,8,1,1,GB,5.729808,0.8049765788142919,High
5,5,10,3,3,3,3,Female,57,2,2,3,2,GB,1.8780262,1.8203841942742083,High
2,2,8,3,3,3,2,Male,50,4,8,1,1,GB,1.4841368,-1.3399796705341123,Low
3,4,8,5,1,4,4,Female,69,7,6,3,1,GB,1.8125165,-0.04145748047418853,Mid
5,3,6,3,1,3,3,Female,52,2,2,1,3,GB,3.1409125,1.025873008217054,High
2,2,8,2,3,2,4,Female,27,2,7,4,2,GB,6.8281207,-1.3399796705341123,Low
5,5,10,3,1,2,2,Male,71,5,1,3,3,GB,1.4992251,1.8203841942742083,High
